mall_id,name,region,operator,lat,lon,A_dining_count,A_dining_score,B_fitness_count,B_fitness_score,C_engagement_count,C_engagement_score,D_healthcare_count,D_healthcare_score,E_infra_count,E_infra_score,F_partnership_score,pop_catchment,senior_pop_catchment,reach_population_score,mrt_count,bus_count,accessibility_score,engagement_gap_score,supply_score,demand_score,hpm_index,rank,tier,top10,top20,top50,supply_high,demand_high,quadrant
162,Greenridge Shopping Centre,West,Unknown,1.385175715644299,103.7659151920734,5,2.4154589371980677,0,0.0,1,50.0,3,17.647058823529413,14,2.941176470588235,0.0,105220.0,12660.0,47.05295013781567,16,13,39.90627253064167,50.0,11.291875848568088,45.65307422281912,21.6002353608434,83,Gold,False,False,False,True,False,Quick Wins
89,The Clementi Mall,West,Unknown,1.314896196393653,103.764423054189,24,11.594202898550725,0,0.0,0,0.0,8,47.05882352941176,0,0.0,0.0,49680.0,10420.0,26.457978041656094,4,12,29.05551550108147,100.0,8.44937008619873,51.837831180912524,21.46590841461287,84,Gold,False,False,False,False,True,Strategic Investment
167,Teck Whye Shopping Centre,West,Unknown,1.380047529753983,103.7524838411989,2,0.966183574879227,0,0.0,1,50.0,4,23.52941176470588,0,0.0,0.0,105200.0,11130.0,45.58545108249858,20,12,40.01441961067051,50.0,11.216096744655992,45.199956897723034,21.411254790576105,85,Gold,False,False,False,True,False,Quick Wins
146,Ang Mo Kio Town Centre,North-East,Unknown,1.374483624196232,103.8824421961307,1,0.4830917874396135,0,0.0,1,50.0,2,11.76470588235294,0,0.0,0.0,115320.0,17900.0,55.412411010568206,1,17,40.15861571737563,50.0,9.774715038994662,48.52367557598128,21.399403200090646,86,Gold,False,False,False,False,True,Strategic Investment
11,Duo,Central,Unknown,1.299534348916636,103.8584016877393,2,0.966183574879227,1,14.285714285714285,0,0.0,1,5.88235294117647,0,0.0,0.0,28070.0,7110.0,16.116464557657988,38,17,65.50108147080029,100.0,4.0965822722003455,60.5391820094861,21.029362193386067,87,Gold,False,False,False,False,True,Strategic Investment
213,Woodlands North Plaza,North,Unknown,1.442509261327166,103.7906018262636,3,1.4492753623188406,0,0.0,1,50.0,3,17.647058823529413,10,2.100840336134454,0.0,134320.0,11490.0,55.60589612068855,12,9,26.640230713770727,50.0,10.930120840606774,44.0820422781531,20.87569727187067,88,Gold,False,False,False,True,False,Quick Wins
40,Suntec City,Central,Unknown,1.29485990186642,103.860333693777,42,20.28985507246377,0,0.0,0,0.0,5,29.411764705882355,0,0.0,0.0,11530.0,3460.0,7.135102271273042,30,9,38.9689978370584,100.0,8.90404470967131,48.70136670277715,20.843241307603062,89,Gold,False,False,False,False,True,Strategic Investment
164,Keat Hong Shopping Centre,West,Unknown,1.377366074413961,103.7443936487673,5,2.4154589371980677,0,0.0,1,50.0,2,11.76470588235294,0,0.0,0.0,95430.0,8920.0,40.22871252827061,12,16,45.06128334534967,50.0,10.311483691705343,45.09666529120676,20.74703817155577,90,Gold,False,False,False,True,False,Quick Wins
26,Mustafa Centre,Central,Unknown,1.310112131903957,103.8552908739255,17,8.212560386473431,1,14.285714285714285,0,0.0,2,11.76470588235294,34,7.142857142857142,0.0,38350.0,9100.0,21.432621256717596,29,7,33.02090843547224,100.0,7.556710284758026,51.48450989739662,20.735050168549606,91,Gold,False,False,False,False,True,Strategic Investment
37,Sim Lim Square,Central,Unknown,1.303024260571796,103.8530378140664,6,2.898550724637681,0,0.0,0,0.0,2,11.76470588235294,0,0.0,0.0,43080.0,10010.0,23.873296152386985,53,14,67.88031723143474,100.0,2.1123425215496825,63.91787112794058,20.654001103466953,92,Gold,False,False,False,False,True,Strategic Investment
0,313@somerset,Central,Unknown,1.301014364040584,103.8383606644851,28,13.526570048309178,1,14.285714285714285,0,0.0,3,17.647058823529413,9,1.8907563025210083,0.0,18920.0,2210.0,8.397327208393648,31,7,34.39077144917087,100.0,9.102852090916882,47.59603288585484,20.650806329398268,93,Silver,False,False,False,False,True,Strategic Investment
169,Clementi Town Centre,West,Unknown,1.313355620136862,103.7649456076377,18,8.695652173913043,0,0.0,0,0.0,8,47.05882352941176,0,0.0,0.0,49680.0,10420.0,26.457978041656094,4,11,26.423936553713048,100.0,7.644217107132708,50.96063819845638,20.63914343452981,94,Silver,False,False,False,False,True,Strategic Investment
127,"Nex, Singapore",Central,Unknown,1.320803832320556,103.8787293921758,24,11.594202898550725,0,0.0,0,0.0,2,11.76470588235294,2,0.4201680672268907,0.0,91450.0,18660.0,48.205948578730045,7,10,25.84715212689257,100.0,4.574486799550738,58.01770023520754,20.60745083024778,95,Silver,False,False,False,False,True,Strategic Investment
70,Sembawang Shopping Centre,North,CapitaLand Mall Trust,1.441824706757328,103.8248452072371,34,16.425120772946862,0,0.0,0,0.0,1,5.88235294117647,7,1.4705882352941175,0.0,115140.0,13750.0,51.39015184880601,9,6,16.69069935111752,100.0,5.379527012093082,56.026950399974524,20.573754028457515,96,Silver,False,False,False,False,True,Strategic Investment
80,Gek Poh Shopping Centre,West,Unknown,1.348743571364091,103.6977320910003,6,2.898550724637681,0,0.0,2,100.0,2,11.76470588235294,3,0.6302521008403361,0.0,131260.0,14920.0,57.86402760815958,0,8,15.789473684210526,0.0,18.849037199420827,24.551167097456705,20.559676168831594,97,Silver,False,False,False,True,False,Quick Wins
46,VivoCity,Central,Unknown,1.264293167839738,103.8223046936493,46,22.22222222222222,1,14.285714285714285,0,0.0,2,11.76470588235294,69,14.495798319327733,0.0,15770.0,3800.0,8.868708491177092,8,4,10.742609949531362,100.0,12.265276480962754,39.87043948023616,20.546825380744778,98,Silver,False,False,False,True,False,Quick Wins
168,Yew Tee Square,West,Unknown,1.398191971113012,103.7473149082766,16,7.729468599033816,0,0.0,2,100.0,4,23.52941176470588,0,0.0,0.0,72320.0,7210.0,30.91643125768003,4,10,23.792357606344627,0.0,21.42812036247671,18.23626295467489,20.470563140136164,99,Silver,False,False,False,True,False,Quick Wins
133,Riverside Point,Central,Unknown,1.289292505294204,103.8441676190972,1,0.4830917874396135,0,0.0,1,50.0,0,0.0,76,15.966386554621849,0.0,26890.0,5660.0,14.339876436533702,58,13,68.67339581831291,50.0,10.241568447024543,44.33775741828221,20.470425138401843,100,Silver,False,False,False,True,False,Quick Wins
195,Holland Village,Central,Unknown,1.310213107939612,103.795010190754,18,8.695652173913043,0,0.0,1,50.0,4,23.52941176470588,3,0.6302521008403361,0.0,62300.0,14380.0,34.43269544133273,11,9,25.95529920692141,50.0,13.433199366703201,36.79599821608472,20.442039021517658,101,Silver,False,False,False,True,False,Quick Wins
221,Chinatown Complex,Central,Unknown,1.28227496052711,103.8432385180712,2,0.966183574879227,0,0.0,1,50.0,0,0.0,45,9.453781512605042,0.0,28350.0,6810.0,15.923068136680396,65,12,70.83633741888968,50.0,9.652137827755901,45.58646851852336,20.432437034986137,102,Silver,False,False,False,False,False,Future Monitoring
24,Marina Square,Central,Unknown,1.291855332730248,103.8585780890598,28,13.526570048309178,1,14.285714285714285,0,0.0,1,5.88235294117647,11,2.3109243697478994,0.0,3160.0,840.0,1.8521199953525076,38,10,47.08002883922134,100.0,7.842347889236209,49.64404961152462,20.382858405922732,103,Silver,False,False,False,False,True,Strategic Investment
1,Alexandra Retail Centre,Central,Unknown,1.27414893629255,103.8013994166651,16,7.729468599033816,1,14.285714285714285,0,0.0,2,11.76470588235294,134,28.15126050420168,0.0,28920.0,5430.0,14.794849774643454,3,9,20.47584715212689,100.0,9.756785161729747,45.09023230892345,20.356819305887857,104,Silver,False,False,False,False,False,Future Monitoring
93,Westgate,West,Unknown,1.334157675568678,103.7427664844237,51,24.637681159420293,0,0.0,0,0.0,3,17.647058823529413,2,0.4201680672268907,0.0,39820.0,7360.0,20.259747080321688,4,9,21.16077865897621,100.0,8.85126997658967,47.140175246432634,20.337941557542557,105,Silver,False,False,False,False,True,Strategic Investment
33,People's Park Complex,Central,People's Park Development,1.284133971784198,103.8425199726656,2,0.966183574879227,0,0.0,1,50.0,0,0.0,57,11.974789915966388,0.0,43370.0,9620.0,23.597290252066024,57,10,60.09372746935833,50.0,9.932249872573827,44.56367257380813,20.321676682944116,106,Silver,False,False,False,False,False,Future Monitoring
4,Capitol Piazza,Central,Unknown,1.293078847631338,103.8512619821488,14,6.763285024154589,0,0.0,0,0.0,2,11.76470588235294,46,9.663865546218489,0.0,8140.0,1800.0,4.42361137656579,58,13,68.67339581831291,100.0,4.259642665439767,57.699002398292905,20.29145058529571,107,Silver,False,False,False,False,True,Strategic Investment
184,Jurong West Town Centre,West,Unknown,1.348727741380813,103.719077108635,2,0.966183574879227,0,0.0,1,50.0,3,17.647058823529413,1,0.2100840336134453,0.0,102390.0,16760.0,50.027231646220066,3,12,28.370583994232152,50.0,10.585844643815658,42.79927188015075,20.249872814716188,108,Silver,False,False,False,True,False,Quick Wins
166,Sunshine Place,West,Unknown,1.378069616434087,103.738943225389,2,0.966183574879227,0,0.0,0,0.0,3,17.647058823529413,39,8.193277310924369,0.0,72910.0,6530.0,30.463223090361844,11,18,49.6395097332372,100.0,3.1395327857390942,60.03424427453301,20.207946232377267,109,Silver,False,False,False,False,True,Strategic Investment
177,Bendemeer Shopping Mall,Central,Unknown,1.318682622667645,103.8627028939189,10,4.830917874396135,0,0.0,1,50.0,6,35.294117647058826,17,3.571428571428571,0.0,58560.0,12030.0,30.946081836055622,12,7,21.377072819033884,50.0,13.993648989386415,34.10771821836317,20.02786975807944,110,Silver,False,False,False,True,False,Quick Wins
121,Holland Road Shopping Centre,Central,Unknown,1.310277475741183,103.7953711631031,10,4.830917874396135,0,0.0,1,50.0,6,35.294117647058826,0,0.0,0.0,51280.0,12280.0,28.76560456759661,11,9,25.95529920692141,50.0,13.596823592561018,34.90696792483934,19.989866892244514,111,Silver,False,False,False,True,False,Quick Wins
147,Cheng San Centre,North-East,Unknown,1.373808515395587,103.8545941606006,2,0.966183574879227,0,0.0,0,0.0,6,35.294117647058826,24,5.042016806722689,0.0,63590.0,13970.0,34.46989819483599,4,13,31.687094448449898,100.0,4.750177043442176,55.38566421442864,19.940823194738115,112,Silver,False,False,False,False,True,Strategic Investment
55,Katong Shopping Centre,Central,Unknown,1.304097311509515,103.9015159169702,17,8.212560386473431,0,0.0,1,50.0,2,11.76470588235294,4,0.8403361344537815,0.0,66160.0,13400.0,34.77968211816869,9,11,29.848594087959626,50.0,12.015160331443367,38.20942540204277,19.873439852623186,113,Silver,False,False,False,True,False,Quick Wins
212,Woodlands Mart,North,Unknown,1.445716026032443,103.7985954754904,3,1.4492753623188406,0,0.0,0,0.0,4,23.52941176470588,0,0.0,0.0,134270.0,11490.0,55.5892808821412,4,9,21.16077865897621,100.0,3.016955574500331,58.916686513705805,19.786874856261974,114,Silver,False,False,False,False,True,Strategic Investment
148,Chong Boon Centre,North-East,Unknown,1.367858882609412,103.8560470079234,2,0.966183574879227,0,0.0,0,0.0,6,35.294117647058826,0,0.0,0.0,80530.0,18310.0,44.24299843033815,4,10,23.792357606344627,100.0,4.189952953806322,56.01178534556093,19.736502671332705,115,Silver,False,False,False,False,True,Strategic Investment
182,Yuhua Village,West,Unknown,1.343026442630589,103.7381452861995,2,0.966183574879227,0,0.0,1,50.0,6,35.294117647058826,0,0.0,0.0,73970.0,13320.0,37.298597910773886,5,9,21.84571016582552,50.0,12.523286287139653,36.38143602553314,19.680731208657697,116,Silver,False,False,False,True,False,Quick Wins
204,Serangoon Town Centre,North-East,Unknown,1.357545633590632,103.8732521755758,0,0.0,1,14.285714285714285,0,0.0,1,5.88235294117647,1,0.2100840336134453,0.0,85650.0,17300.0,44.980044942883126,9,9,24.58543619322278,100.0,3.851540616246498,56.52182704536864,19.65262654498314,117,Silver,False,False,False,False,True,Strategic Investment
174,Hougang Town Centre,North-East,Unknown,1.357545633590632,103.8732521755758,0,0.0,1,14.285714285714285,0,0.0,1,5.88235294117647,1,0.2100840336134453,0.0,85650.0,17300.0,44.980044942883126,9,9,24.58543619322278,100.0,3.851540616246498,56.52182704536864,19.65262654498314,118,Silver,False,False,False,False,True,Strategic Investment
183,Boon Lay Shopping Centre,West,Unknown,1.346335524573169,103.7124303734547,13,6.280193236714976,0,0.0,1,50.0,4,23.52941176470588,1,0.2100840336134453,0.0,37620.0,4690.0,16.97934494833744,9,15,40.37490987743331,50.0,12.715553210011862,35.78475160859025,19.63631272958538,119,Silver,False,False,False,True,False,Quick Wins
84,Junction 10,West,Unknown,1.38033681049385,103.7601678834385,1,0.4830917874396135,0,0.0,0,0.0,1,5.88235294117647,21,4.411764705882353,0.0,101720.0,13350.0,46.548699480239314,13,14,40.483056957462146,100.0,1.277983012850873,62.34391881256715,19.597763752765758,120,Silver,False,False,False,False,True,Strategic Investment
117,Goldhill Plaza,Central,Unknown,1.31783165436361,103.8434865667405,10,4.830917874396135,2,28.57142857142857,0,0.0,2,11.76470588235294,8,1.680672268907563,0.0,25320.0,4140.0,12.366853044810076,5,8,19.2141312184571,100.0,9.185058886678664,43.86032808775573,19.587639647001783,121,Silver,False,False,False,False,False,Future Monitoring
229,Waterloo Centre,Central,Unknown,1.298694452515225,103.8520820134851,7,3.3816425120772946,0,0.0,0,0.0,0,0.0,7,1.4705882352941175,0.0,12010.0,2700.0,6.568956110659272,49,20,80.93006488824801,100.0,1.1027438350541505,62.49967366630242,19.521822784428633,122,Silver,False,False,False,False,True,Strategic Investment
67,Canberra Plaza,North,Housing & Development Board,1.443352663745675,103.8309390452592,8,3.864734299516908,0,0.0,1,50.0,2,11.76470588235294,5,1.050420168067227,0.0,108340.0,14730.0,50.06618914538567,5,8,19.2141312184571,50.0,10.830773533245825,39.7601067879476,19.509573509656356,123,Silver,False,False,False,True,False,Quick Wins
188,Loyang Point,East,Unknown,1.367000540763361,103.9646177762902,11,5.314009661835748,0,0.0,0,0.0,4,23.52941176470588,15,3.1512605042016806,0.0,71240.0,9070.0,32.333480997482404,0,14,31.57894736842105,100.0,4.4406329359441035,54.63747612196783,19.49968589175122,124,Silver,False,False,False,False,True,Strategic Investment
28,Orchard Central,Central,Far East Organization,1.300838908392453,103.8394347338989,5,2.4154589371980677,2,28.57142857142857,0,0.0,0,0.0,10,2.100840336134454,0.0,18990.0,2250.0,8.458780776605646,33,7,35.7606344628695,100.0,7.25359386910964,48.07313841315838,19.49945723232426,125,Silver,False,False,False,False,True,Strategic Investment
76,Oasis Terraces,North-East,Unknown,1.402817186555658,103.9136086024412,16,7.729468599033816,0,0.0,0,0.0,1,5.88235294117647,3,0.6302521008403361,0.0,99540.0,8310.0,41.01205356461608,14,11,33.273251622206196,100.0,2.8706973932890385,58.09510172894076,19.438018693984553,126,Silver,False,False,False,False,True,Strategic Investment
187,Elias Mall,East,Unknown,1.377905330954687,103.9423358206795,3,1.4492753623188406,0,0.0,1,50.0,4,23.52941176470588,6,1.2605042016806722,0.0,76070.0,7460.0,32.401275612767186,2,13,30.317231434751264,50.0,11.49034493024263,37.57283568250616,19.31509215592169,127,Silver,False,False,False,True,False,Quick Wins
222,Crawford Centre,Central,Unknown,1.304802505395983,103.8621555590924,0,0.0,0,0.0,2,100.0,1,5.88235294117647,33,6.932773109243698,0.0,28290.0,6940.0,16.027254611722103,22,15,49.2790194664744,0.0,18.090569561157796,21.768758026065505,19.19402610063011,128,Silver,False,False,False,True,False,Quick Wins
218,Bras Basah Complex,Central,Unknown,1.296815259288559,103.8536194822053,4,1.932367149758454,0,0.0,0,0.0,1,5.88235294117647,5,1.050420168067227,0.0,12140.0,2730.0,6.640799906566667,49,18,75.66690699351116,100.0,1.3070767759599813,60.76923563335927,19.14572443317977,129,Silver,False,False,False,False,True,Strategic Investment
5,Cathay Cineleisure Orchard,Central,Cathay Organisation,1.30152101873534,103.8364296550156,16,7.729468599033816,1,14.285714285714285,0,0.0,3,17.647058823529413,1,0.2100840336134453,0.0,20960.0,2750.0,9.590824103442664,29,6,30.38932948810382,100.0,7.305804769572885,46.66005119718216,19.11207869785567,130,Silver,False,False,False,False,True,Strategic Investment
141,Tangs,North,Unknown,1.431165470348873,103.7938225924639,7,3.3816425120772946,0,0.0,1,50.0,1,5.88235294117647,0,0.0,0.0,76270.0,6800.0,31.837564701902497,12,14,39.79812545061283,50.0,9.926273246818855,40.54523005083845,19.111960288024733,131,Silver,False,False,False,False,False,Future Monitoring
52,Downtown East,East,Unknown,1.379127178780095,103.9554447581442,20,9.66183574879227,0,0.0,0,0.0,1,5.88235294117647,202,42.436974789915965,20.0,39860.0,3620.0,16.702065369186307,2,2,1.36986301369863,100.0,10.274879678119234,39.357309460961645,18.999608612971954,132,Silver,False,False,False,True,False,Quick Wins
220,Cheng Yan Court,Central,Unknown,1.30035670883377,103.8534663603071,6,2.898550724637681,0,0.0,0,0.0,0,0.0,0,0.0,0.0,23340.0,5900.0,13.389347905145828,47,16,69.0338860850757,100.0,0.8051529790660226,60.80774466340718,18.805930484368368,133,Silver,False,False,False,False,True,Strategic Investment
100,Bukit Timah Shopping Centre,West,Unknown,1.343164753416988,103.7760313543784,38,18.35748792270531,0,0.0,0,0.0,5,29.411764705882355,18,3.7815126050420167,0.0,25720.0,4520.0,12.862601178523084,4,6,13.266041816870944,100.0,8.787444124187518,42.04288099846468,18.764075186470667,134,Silver,False,False,False,False,False,Future Monitoring
103,Capitol Singapore,Central,Unknown,1.292987753822214,103.8510468298429,0,0.0,0,0.0,0,0.0,0,0.0,47,9.873949579831931,0.0,8140.0,1800.0,4.42361137656579,60,15,75.30641672674838,100.0,1.0971055088702146,59.91000936777139,18.740976666540565,135,Silver,False,False,False,False,True,Strategic Investment
83,Jem,West,Unknown,1.333293344734624,103.743278742341,29,14.009661835748794,0,0.0,0,0.0,2,11.76470588235294,0,0.0,0.0,39820.0,7360.0,20.259747080321688,4,12,29.05551550108147,100.0,5.1987622746361035,49.77175419380105,18.57065985038559,136,Silver,False,False,False,False,True,Strategic Investment
198,Tanglin Halt Centre,Central,Unknown,1.299692875907111,103.7980644301606,2,0.966183574879227,0,0.0,1,50.0,3,17.647058823529413,5,1.050420168067227,0.0,62650.0,13730.0,33.928378304671526,15,8,26.063446286950253,50.0,10.679215325421632,36.6639415305406,18.47463318695732,137,Silver,False,False,False,True,False,Quick Wins
29,Orchard Gateway,Central,Oversea-Chinese Banking Corporation,1.300443252795456,103.8394427800415,8,3.864734299516908,1,14.285714285714285,0,0.0,2,11.76470588235294,10,2.100840336134454,0.0,19000.0,2250.0,8.462103824315118,33,7,35.7606344628695,100.0,5.788756726523137,48.07424609572821,18.474403537284662,138,Silver,False,False,False,False,True,Strategic Investment
136,Sim Lim Tower,Central,Unknown,1.303772221222989,103.8546614469195,2,0.966183574879227,0,0.0,0,0.0,0,0.0,0,0.0,0.0,43370.0,10040.0,23.99830871164591,51,11,58.61571737563086,100.0,0.2683843263553408,60.87134202909227,18.44927163717642,139,Bronze,False,False,False,False,True,Strategic Investment
216,Nee Soon East Courtyard,North,Unknown,1.436288972926408,103.8370270366671,3,1.4492753623188406,0,0.0,0,0.0,4,23.52941176470588,14,2.941176470588235,0.0,84530.0,13240.0,40.73135182348352,10,7,20.007209805335258,100.0,3.3437529601212463,53.57952054293959,18.41448323496675,140,Bronze,False,False,False,False,True,Strategic Investment
51,Changi City Point,East,Unknown,1.334036379027078,103.9629176155306,30,14.492753623188406,0,0.0,0,0.0,2,11.76470588235294,0,0.0,0.0,39450.0,5900.0,18.7427777651031,13,9,27.32516222062004,100.0,5.332954437813774,48.68931332857438,18.339862105041956,141,Bronze,False,False,False,False,True,Strategic Investment
48,Wisma Atria,Central,Unknown,1.303704774261485,103.8332057528079,9,4.3478260869565215,1,14.285714285714285,0,0.0,1,5.88235294117647,0,0.0,0.0,35610.0,4960.0,16.56920993989233,26,7,30.966113914924293,100.0,5.035927414444037,49.17844128493887,18.278681575592486,142,Bronze,False,False,False,False,True,Strategic Investment
211,Vista Point,North,Unknown,1.431305886108347,103.7940734725368,3,1.4492753623188406,0,0.0,1,50.0,1,5.88235294117647,0,0.0,0.0,76270.0,6800.0,31.837564701902497,12,12,34.53496755587599,50.0,9.389504594108173,38.79084408592617,18.20990644165357,143,Bronze,False,False,False,False,False,Future Monitoring
91,The Star Vista,Central,Unknown,1.306970440383233,103.7884202741146,11,5.314009661835748,0,0.0,0,0.0,2,11.76470588235294,20,4.201680672268908,0.0,66380.0,14660.0,36.0558445465167,13,7,22.0620043258832,100.0,3.250156745467913,52.7059496241333,18.086894609067528,144,Bronze,False,False,False,False,True,Strategic Investment
12,Far East Plaza,Central,Unknown,1.307176980711882,103.833792932243,13,6.280193236714976,1,14.285714285714285,0,0.0,2,11.76470588235294,0,0.0,0.0,24080.0,3440.0,11.2864310295359,22,6,25.594808940158615,100.0,6.22629083839655,45.62707998989818,18.046527583847038,145,Bronze,False,False,False,False,False,Future Monitoring
108,Delfi Orchard,Central,Unknown,1.307178872984664,103.8284699943235,3,1.4492753623188406,2,28.57142857142857,0,0.0,0,0.0,0,0.0,0.0,26680.0,3860.0,12.551441893578165,17,5,19.53857245854362,100.0,6.751782838739359,44.03000478404059,17.93524942232973,146,Bronze,False,False,False,False,False,Future Monitoring
135,Serene Centre,Central,Unknown,1.3225246443153,103.8137065295714,3,1.4492753623188406,1,14.285714285714285,0,0.0,0,0.0,160,33.61344537815126,0.0,20710.0,3380.0,10.109275600075724,6,7,17.267483777937993,100.0,7.312006928375215,42.45891979267124,17.85608078766402,147,Bronze,False,False,False,False,False,Future Monitoring
92,West Coast Plaza,West,Unknown,1.303624575279406,103.7658583869225,21,10.144927536231885,0,0.0,1,50.0,2,11.76470588235294,16,3.361344537815126,0.0,45260.0,9410.0,24.02483703936604,2,7,14.527757750540736,50.0,12.832041028971975,29.517531596635596,17.83768819927106,148,Bronze,False,False,False,True,False,Quick Wins
176,Kovan City,North-East,Unknown,1.359622892256192,103.8877173328647,1,0.4830917874396135,0,0.0,1,50.0,2,11.76470588235294,1,0.2100840336134453,0.0,61850.0,11310.0,31.351904316048817,3,12,28.370583994232152,50.0,9.798057709396156,36.574162770093665,17.83088922760541,149,Bronze,False,False,False,False,False,Future Monitoring
86,Lot 1,Central,Unknown,1.315735793533668,103.8915604670403,3,1.4492753623188406,0,0.0,0,0.0,1,5.88235294117647,9,1.8907563025210083,0.0,69910.0,13730.0,36.340910941747254,13,11,32.58832011535688,100.0,1.2662552943882865,56.30974368570138,17.779301811782215,150,Bronze,False,False,False,False,True,Strategic Investment
137,South Beach (Singapore),Central,Unknown,1.294687017424851,103.8555287380588,4,1.932367149758454,0,0.0,0,0.0,1,5.88235294117647,5,1.050420168067227,0.0,9000.0,1930.0,4.833518240878805,43,15,63.66258111031002,100.0,1.3070767759599813,56.16536645039628,17.76456367829087,151,Bronze,False,False,False,False,True,Strategic Investment
186,Balestier Hill Shopping Centre,Central,Unknown,1.325896202188377,103.8429354800027,0,0.0,0,0.0,0,0.0,2,11.76470588235294,7,1.4705882352941175,0.0,72700.0,12920.0,36.49464850921407,6,12,30.4253785147801,100.0,1.4705882352941178,55.64000900799806,17.7214144671053,152,Bronze,False,False,False,False,True,Strategic Investment
194,Fernvale Point,North-East,Unknown,1.396315518423384,103.8811673248214,0,0.0,0,0.0,0,0.0,1,5.88235294117647,110,23.10924369747899,0.0,106920.0,9150.0,44.26649969336522,11,3,10.165825522710886,100.0,3.221288515406162,51.47744173869203,17.69813448239192,153,Bronze,False,False,False,False,True,Strategic Investment
181,Yuhua Place,West,Unknown,1.346051640166172,103.7314200154205,1,0.4830917874396135,0,0.0,0,0.0,1,5.88235294117647,9,1.8907563025210083,0.0,97820.0,18110.0,49.797586748784454,5,8,19.2141312184571,100.0,0.9978709680329457,56.337239322413865,17.59968147434722,154,Bronze,False,False,False,False,True,Strategic Investment
25,Millenia Walk,Central,Unknown,1.292605444624933,103.8597249444427,8,3.864734299516908,1,14.285714285714285,0,0.0,0,0.0,6,1.2605042016806722,0.0,3150.0,840.0,1.8487969476430368,32,10,42.97043979812545,100.0,4.388196502433501,48.273078915256164,17.553661226280298,155,Bronze,False,False,False,False,True,Strategic Investment
107,The Concourse,Central,Unknown,1.301047422574273,103.8626261106681,5,2.4154589371980677,0,0.0,1,50.0,1,5.88235294117647,22,4.621848739495799,0.0,26460.0,6750.0,15.237723768221878,25,10,38.17591925018024,50.0,10.171427669296381,34.47121433946738,17.461363670347684,156,Bronze,False,False,False,True,False,Quick Wins
196,Mei Ling Heights,Central,Unknown,1.29339372009263,103.8032078198613,0,0.0,0,0.0,0,0.0,4,23.52941176470588,3,0.6302521008403361,0.0,45420.0,9220.0,23.896592690050483,8,12,31.79524152847873,100.0,2.684407096171802,51.89727807284307,17.448268389173183,157,Bronze,False,False,False,False,True,Strategic Investment
170,Geylang East Central,Central,Unknown,1.318939065551238,103.886798789505,1,0.4830917874396135,0,0.0,0,0.0,3,17.647058823529413,1,0.2100840336134453,0.0,68350.0,13410.0,35.51697762510419,16,6,21.485219899062724,100.0,2.1183191473046548,52.33406584138898,17.18304315552995,158,Bronze,False,False,False,False,True,Strategic Investment
190,Pasir Ris West Plaza,East,Unknown,1.379767524583477,103.9366463923326,9,4.3478260869565215,0,0.0,0,0.0,3,17.647058823529413,0,0.0,0.0,35800.0,3520.0,15.257427413526957,0,15,34.21052631578947,100.0,3.168513782324524,49.82265124310548,17.16475502055881,159,Bronze,False,False,False,False,True,Strategic Investment
99,Beauty World Plaza,Central,Unknown,1.34180018619223,103.7762593598538,5,2.4154589371980677,1,14.285714285714285,0,0.0,1,5.88235294117647,16,3.361344537815126,0.0,25720.0,4520.0,12.862601178523084,5,10,24.47728911319394,100.0,4.872641488157259,45.779963430572344,17.144838070881782,160,Bronze,False,False,False,False,False,Future Monitoring
191,Pasir Ris Neighbourhood 4 Centre,East,Unknown,1.368356310971952,103.9595970080893,0,0.0,0,0.0,2,100.0,1,5.88235294117647,1,0.2100840336134453,0.0,54420.0,6900.0,24.672186042323304,0,11,23.684210526315788,0.0,17.34360410830999,16.118798856213033,16.976162532680902,161,Bronze,False,False,False,True,False,Quick Wins
95,111 Somerset,Central,Unknown,1.30020625685961,103.8373171327961,16,7.729468599033816,0,0.0,0,0.0,3,17.647058823529413,8,1.680672268907563,0.0,20740.0,2550.0,9.326755882605791,32,5,29.812545061283345,100.0,4.294600287780168,46.37976698129638,16.92015029583503,162,Bronze,False,False,False,False,True,Strategic Investment
150,Teck Ghee Square,North-East,Unknown,1.361913471952152,103.8552476669003,1,0.4830917874396135,0,0.0,1,50.0,3,17.647058823529413,3,0.6302521008403361,0.0,47640.0,11500.0,26.811266633558063,4,8,18.529199711607784,50.0,10.498337821440973,31.78015544838862,16.88288310952527,163,Bronze,False,False,False,True,False,Quick Wins
228,Upper Aljunied,Central,Unknown,1.332235278449508,103.8790511574748,0,0.0,0,0.0,0,0.0,3,17.647058823529413,39,8.193277310924369,0.0,43730.0,8230.0,22.38973982956878,11,9,25.95529920692141,100.0,2.8711484593837535,49.44834634549673,16.844307825217648,164,Bronze,False,False,False,False,True,Strategic Investment
97,Anchorpoint,Central,Unknown,1.288614690305858,103.8050099645917,11,5.314009661835748,0,0.0,0,0.0,1,5.88235294117647,0,0.0,0.0,51960.0,10280.0,27.081960099555452,4,11,26.423936553713048,100.0,2.1297085661962045,51.16863221775617,16.841385661664194,165,Bronze,False,False,False,False,True,Strategic Investment
61,SingPost,Central,Unknown,1.318996669036639,103.8948949159614,14,6.763285024154589,0,0.0,1,50.0,1,5.88235294117647,5,1.050420168067227,0.0,29920.0,5910.0,15.585461356538968,14,8,25.378514780100936,50.0,10.982331741070018,30.32132537887997,16.784029832413,166,Bronze,False,False,False,True,False,Quick Wins
